date,y,hour,dayofweek,month,quarter,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos
2020-02-01 12:00:00,13.015,12,5,2,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2020-02-01 13:00:00,12.673333333333334,13,5,2,1,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2020-02-01 14:00:00,12.590000000000002,14,5,2,1,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2020-02-01 15:00:00,11.354999999999999,15,5,2,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2020-02-01 16:00:00,10.695,16,5,2,1,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2020-02-01 17:00:00,10.436666666666666,17,5,2,1,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2020-02-01 18:00:00,10.191666666666666,18,5,2,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2020-02-01 19:00:00,10.163333333333334,19,5,2,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2020-02-01 20:00:00,10.11,20,5,2,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2020-02-01 21:00:00,9.858333333333333,21,5,2,1,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2020-02-01 22:00:00,9.896666666666667,22,5,2,1,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2020-02-01 23:00:00,9.296666666666667,23,5,2,1,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
2020-02-02 00:00:00,7.013333333333333,0,6,2,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334
2020-02-02 01:00:00,6.31,1,6,2,1,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334
2020-02-02 02:00:00,7.101666666666667,2,6,2,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2020-02-02 03:00:00,7.1433333333333335,3,6,2,1,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334
2020-02-02 04:00:00,7.21,4,6,2,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2020-02-02 05:00:00,6.81,5,6,2,1,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334
2020-02-02 06:00:00,7.088333333333334,6,6,2,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2020-02-02 07:00:00,7.215,7,6,2,1,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2020-02-02 08:00:00,7.1866666666666665,8,6,2,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2020-02-02 09:00:00,7.071666666666666,9,6,2,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
2020-02-02 10:00:00,7.031666666666666,10,6,2,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2020-02-02 11:00:00,7.528333333333333,11,6,2,1,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
2020-02-02 12:00:00,7.533333333333334,12,6,2,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2020-02-02 13:00:00,6.553333333333334,13,6,2,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
2020-02-02 14:00:00,6.1499999999999995,14,6,2,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2020-02-02 15:00:00,5.991666666666667,15,6,2,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
2020-02-02 16:00:00,6.114999999999999,16,6,2,1,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2020-02-02 17:00:00,6.3999999999999995,17,6,2,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2020-02-02 18:00:00,8.941666666666668,18,6,2,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2020-02-02 19:00:00,10.696666666666667,19,6,2,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
2020-02-02 20:00:00,9.73,20,6,2,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2020-02-02 21:00:00,10.975,21,6,2,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
2020-02-02 22:00:00,11.066666666666668,22,6,2,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2020-02-02 23:00:00,10.685,23,6,2,1,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
2020-02-03 00:00:00,10.08,0,0,2,1,0,0.0,1.0,0.0,1.0
2020-02-03 01:00:00,9.905,1,0,2,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0
2020-02-03 02:00:00,10.113333333333333,2,0,2,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2020-02-03 03:00:00,9.966666666666667,3,0,2,1,0,0.7071067811865475,0.7071067811865476,0.0,1.0
2020-02-03 04:00:00,9.825000000000001,4,0,2,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0
2020-02-03 05:00:00,9.761666666666667,5,0,2,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0
2020-02-03 06:00:00,9.471666666666666,6,0,2,1,0,1.0,6.123233995736766e-17,0.0,1.0
2020-02-03 07:00:00,9.198333333333332,7,0,2,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2020-02-03 08:00:00,9.038333333333332,8,0,2,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
2020-02-03 09:00:00,9.468333333333334,9,0,2,1,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2020-02-03 10:00:00,10.551666666666668,10,0,2,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2020-02-03 11:00:00,10.815,11,0,2,1,0,0.258819045102521,-0.9659258262890682,0.0,1.0
2020-02-03 12:00:00,11.424999999999999,12,0,2,1,0,1.2246467991473532e-16,-1.0,0.0,1.0
2020-02-03 13:00:00,11.311666666666667,13,0,2,1,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2020-02-03 14:00:00,10.625,14,0,2,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2020-02-03 15:00:00,9.218333333333334,15,0,2,1,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2020-02-03 16:00:00,9.643333333333333,16,0,2,1,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2020-02-03 17:00:00,9.22,17,0,2,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2020-02-03 18:00:00,8.768333333333333,18,0,2,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2020-02-03 19:00:00,8.628333333333332,19,0,2,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2020-02-03 20:00:00,8.61,20,0,2,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2020-02-03 21:00:00,8.123333333333333,21,0,2,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
2020-02-03 22:00:00,7.673333333333333,22,0,2,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2020-02-03 23:00:00,7.25,23,0,2,1,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
2020-02-04 00:00:00,6.361666666666667,0,1,2,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336
2020-02-04 01:00:00,5.805,1,1,2,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2020-02-04 02:00:00,5.033333333333333,2,1,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2020-02-04 03:00:00,4.28,3,1,2,1,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336
2020-02-04 04:00:00,3.4483333333333337,4,1,2,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2020-02-04 05:00:00,2.315,5,1,2,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2020-02-04 06:00:00,2.0533333333333332,6,1,2,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2020-02-04 07:00:00,2.585,7,1,2,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2020-02-04 08:00:00,2.731666666666667,8,1,2,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2020-02-04 09:00:00,2.7983333333333333,9,1,2,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
2020-02-04 10:00:00,4.065,10,1,2,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2020-02-04 11:00:00,3.688333333333334,11,1,2,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2020-02-04 12:00:00,4.2683333333333335,12,1,2,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2020-02-04 13:00:00,3.9599999999999995,13,1,2,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2020-02-04 14:00:00,4.726666666666667,14,1,2,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2020-02-04 15:00:00,4.645,15,1,2,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2020-02-04 16:00:00,4.023333333333333,16,1,2,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2020-02-04 17:00:00,3.061666666666667,17,1,2,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2020-02-04 18:00:00,2.455,18,1,2,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2020-02-04 19:00:00,2.5683333333333334,19,1,2,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2020-02-04 20:00:00,2.885,20,1,2,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2020-02-04 21:00:00,3.051666666666667,21,1,2,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2020-02-04 22:00:00,3.15,22,1,2,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2020-02-04 23:00:00,2.8550000000000004,23,1,2,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2020-02-05 00:00:00,3.1133333333333333,0,2,2,1,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
2020-02-05 01:00:00,3.3383333333333334,1,2,2,1,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2020-02-05 02:00:00,3.2433333333333336,2,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2020-02-05 03:00:00,2.8083333333333336,3,2,2,1,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2020-02-05 04:00:00,2.47,4,2,2,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2020-02-05 05:00:00,2.1,5,2,2,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2020-02-05 06:00:00,1.8966666666666665,6,2,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2020-02-05 07:00:00,1.8116666666666668,7,2,2,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2020-02-05 08:00:00,1.8099999999999998,8,2,2,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2020-02-05 09:00:00,1.88,9,2,2,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2020-02-05 10:00:00,1.9766666666666666,10,2,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2020-02-05 11:00:00,2.4166666666666665,11,2,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2020-02-05 12:00:00,2.6016666666666666,12,2,2,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2020-02-05 13:00:00,2.8433333333333333,13,2,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2020-02-05 14:00:00,3.7433333333333336,14,2,2,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2020-02-05 15:00:00,4.54,15,2,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
2020-02-05 16:00:00,3.9516666666666667,16,2,2,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2020-02-05 17:00:00,2.228333333333333,17,2,2,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2020-02-05 18:00:00,1.4100000000000001,18,2,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2020-02-05 19:00:00,0.4083333333333334,19,2,2,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2020-02-05 20:00:00,-0.62,20,2,2,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2020-02-05 21:00:00,-1.1383333333333334,21,2,2,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2020-02-05 22:00:00,-1.4349999999999998,22,2,2,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2020-02-05 23:00:00,-1.4433333333333334,23,2,2,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2020-02-06 00:00:00,-1.3833333333333335,0,3,2,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2020-02-06 01:00:00,-1.0933333333333335,1,3,2,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2020-02-06 02:00:00,-0.82,2,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2020-02-06 03:00:00,-0.8566666666666666,3,3,2,1,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419
2020-02-06 04:00:00,-0.8033333333333333,4,3,2,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2020-02-06 05:00:00,-0.47333333333333333,5,3,2,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2020-02-06 06:00:00,0.45999999999999996,6,3,2,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2020-02-06 07:00:00,1.4100000000000001,7,3,2,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2020-02-06 08:00:00,1.515,8,3,2,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2020-02-06 09:00:00,2.28,9,3,2,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
2020-02-06 10:00:00,2.9333333333333336,10,3,2,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2020-02-06 11:00:00,3.313333333333333,11,3,2,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
2020-02-06 12:00:00,3.6466666666666665,12,3,2,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2020-02-06 13:00:00,3.8383333333333334,13,3,2,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
2020-02-06 14:00:00,3.8816666666666664,14,3,2,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2020-02-06 15:00:00,4.041666666666667,15,3,2,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
2020-02-06 16:00:00,4.056666666666667,16,3,2,1,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2020-02-06 17:00:00,3.966666666666667,17,3,2,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2020-02-06 18:00:00,3.8049999999999997,18,3,2,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2020-02-06 19:00:00,3.72,19,3,2,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2020-02-06 20:00:00,3.6966666666666668,20,3,2,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2020-02-06 21:00:00,3.5850000000000004,21,3,2,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2020-02-06 22:00:00,3.515,22,3,2,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2020-02-06 23:00:00,3.3783333333333334,23,3,2,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2020-02-07 00:00:00,3.188333333333333,0,4,2,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191
2020-02-07 01:00:00,3.1999999999999997,1,4,2,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2020-02-07 02:00:00,3.1950000000000003,2,4,2,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2020-02-07 03:00:00,3.2566666666666664,3,4,2,1,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191
2020-02-07 04:00:00,3.1649999999999996,4,4,2,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2020-02-07 05:00:00,2.9600000000000004,5,4,2,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
2020-02-07 06:00:00,2.8383333333333334,6,4,2,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2020-02-07 07:00:00,2.765,7,4,2,1,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2020-02-07 08:00:00,2.565,8,4,2,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2020-02-07 09:00:00,2.6483333333333334,9,4,2,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
2020-02-07 10:00:00,3.276666666666667,10,4,2,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2020-02-07 11:00:00,3.7600000000000002,11,4,2,1,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
2020-02-07 12:00:00,4.5616666666666665,12,4,2,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2020-02-07 13:00:00,4.786666666666666,13,4,2,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
2020-02-07 14:00:00,4.908333333333333,14,4,2,1,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2020-02-07 15:00:00,4.791666666666667,15,4,2,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
2020-02-07 16:00:00,4.626666666666667,16,4,2,1,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2020-02-07 17:00:00,4.4799999999999995,17,4,2,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2020-02-07 18:00:00,4.276666666666666,18,4,2,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2020-02-07 19:00:00,4.12,19,4,2,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
2020-02-07 20:00:00,3.888333333333333,20,4,2,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2020-02-07 21:00:00,3.138333333333333,21,4,2,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
2020-02-07 22:00:00,2.4516666666666667,22,4,2,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2020-02-07 23:00:00,1.9383333333333332,23,4,2,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191
2020-02-08 00:00:00,1.405,0,5,2,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146
2020-02-08 01:00:00,1.0366666666666666,1,5,2,1,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2020-02-08 02:00:00,0.6083333333333333,2,5,2,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2020-02-08 03:00:00,-0.6,3,5,2,1,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
2020-02-08 04:00:00,-0.6966666666666667,4,5,2,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2020-02-08 05:00:00,-0.6333333333333333,5,5,2,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
2020-02-08 06:00:00,-0.5966666666666667,6,5,2,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2020-02-08 07:00:00,-0.6216666666666667,7,5,2,1,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2020-02-08 08:00:00,0.45166666666666666,8,5,2,1,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2020-02-08 09:00:00,2.095,9,5,2,1,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
2020-02-08 10:00:00,4.04,10,5,2,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2020-02-08 11:00:00,5.955000000000001,11,5,2,1,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
2020-02-08 12:00:00,7.16,12,5,2,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2020-02-08 13:00:00,8.558333333333334,13,5,2,1,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2020-02-08 14:00:00,8.828333333333333,14,5,2,1,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2020-02-08 15:00:00,8.841666666666667,15,5,2,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2020-02-08 16:00:00,8.408333333333333,16,5,2,1,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2020-02-08 17:00:00,7.12,17,5,2,1,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2020-02-08 18:00:00,5.760000000000001,18,5,2,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2020-02-08 19:00:00,4.761666666666667,19,5,2,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2020-02-08 20:00:00,4.443333333333333,20,5,2,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2020-02-08 21:00:00,4.661666666666666,21,5,2,1,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2020-02-08 22:00:00,4.711666666666667,22,5,2,1,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2020-02-08 23:00:00,4.691666666666666,23,5,2,1,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
2020-02-09 00:00:00,4.5249999999999995,0,6,2,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334
2020-02-09 01:00:00,4.505,1,6,2,1,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334
2020-02-09 02:00:00,4.926666666666667,2,6,2,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2020-02-09 03:00:00,4.993333333333333,3,6,2,1,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334
2020-02-09 04:00:00,4.873333333333333,4,6,2,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2020-02-09 05:00:00,4.251666666666666,5,6,2,1,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334
2020-02-09 06:00:00,4.53,6,6,2,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2020-02-09 07:00:00,4.585,7,6,2,1,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2020-02-09 08:00:00,4.858333333333333,8,6,2,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2020-02-09 09:00:00,6.486666666666667,9,6,2,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
2020-02-09 10:00:00,7.605,10,6,2,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2020-02-09 11:00:00,8.731666666666667,11,6,2,1,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
2020-02-09 12:00:00,10.533333333333333,12,6,2,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2020-02-09 13:00:00,11.185,13,6,2,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
2020-02-09 14:00:00,11.295,14,6,2,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2020-02-09 15:00:00,11.588333333333333,15,6,2,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
2020-02-09 16:00:00,12.003333333333332,16,6,2,1,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2020-02-09 17:00:00,11.981666666666667,17,6,2,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2020-02-09 18:00:00,11.85,18,6,2,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2020-02-09 19:00:00,12.163333333333334,19,6,2,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
2020-02-09 20:00:00,12.233333333333334,20,6,2,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2020-02-09 21:00:00,12.226666666666667,21,6,2,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
2020-02-09 22:00:00,12.118333333333334,22,6,2,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2020-02-09 23:00:00,12.601666666666667,23,6,2,1,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
2020-02-10 00:00:00,12.281666666666666,0,0,2,1,0,0.0,1.0,0.0,1.0
2020-02-10 01:00:00,12.295,1,0,2,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0
2020-02-10 02:00:00,11.85,2,0,2,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2020-02-10 03:00:00,11.311666666666667,3,0,2,1,0,0.7071067811865475,0.7071067811865476,0.0,1.0
2020-02-10 04:00:00,7.108333333333333,4,0,2,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0
2020-02-10 05:00:00,7.176666666666667,5,0,2,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0
2020-02-10 06:00:00,7.963333333333334,6,0,2,1,0,1.0,6.123233995736766e-17,0.0,1.0
